order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD236257,ID0153752520,2019-01-28,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",17400.0,94.07,-37.8227713,144.9775766,25,13144.07,Summer,True,0.8451,"great service experience to summarize it all, i would buy again & encourage anyone to buy too.",True
ORD135021,ID3983269229,2019-04-10,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",27885.0,82.5,-37.8211963,144.9883052,10,25179.0,Autumn,True,1.3876,excellent value for $$ works perfectly. i bought a new one on digico a couple of years ago. still going strong. bought this one as a gift. still happy!,True
ORD438840,ID4391665568,2019-09-30,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125.0,77.26,-37.8124874,144.96329169999996,0,9202.26,Spring,False,0.8748,this is a great tablet for people that are new to tablets and do not want to spend much money on it.,True
ORD486463,ID3313210933,2019-06-21,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,72.47,-37.8180323,144.9668595,0,10937.47,Winter,True,0.2448,i like the low light mode the extra memory and a great price compared to the others,True
ORD285487,ID0581733257,2019-01-09,Thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,85.21,-37.8047365,144.9270512,25,3591.46,Summer,False,1.9698,good value phone item received on time and correct version. came with the wrong charging head (not internstion version) but overall good value,True
ORD333065,ID0686217262,2019-07-23,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 1)]",8720.0,63.92,-37.8040711,144.9990313,5,8347.92,Winter,True,0.7394,... phone back as am sending in right back it suck doesn't keep charge for more than an hour always ... should be getting this phone back as am sending in right back it suck doesn't keep charge for more than an hour always hotttt like it's about to explode,False
ORD052244,ID0579994807,2019-05-29,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",9985.0,80.57,-37.8031878,144.93671709999995,0,10065.57,Autumn,True,1.3942,great phone my dad is still using this phone today with no issues.,True
ORD243551,ID4283908129,2019-08-06,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,79.93,-37.8089287,144.98256919999997,10,4296.43,Winter,True,1.12,tablet is wonderful for young kids. there's ways to switch it to kid friendly,True
ORD252098,ID1449297301,2019-02-04,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",16010.0,73.83,-37.8154546,144.9774748,10,14482.83,Summer,False,0.7796,four stars good,True
ORD474737,ID0054552172,2019-09-29,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540.0,103.13,-37.8202713,144.9818494,10,23989.13,Spring,True,1.0974,the best phone ever... this phone is the best phone in market ever..3 days no charge and stil i can use it.. i swear this phone is amazing and better than any phone i had before..buy it and yoy will never regret.,True
ORD398390,ID4418536078,2019-11-25,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",6405.0,70.72,-37.8026277,144.96328630000005,25,4874.47,Spring,False,1.8124,one star too sma too much crap with verizon,False
ORD102441,ID0575429349,2019-09-08,Nickolson,"[('iStream', 2), ('pearTV', 1)]",6610.0,79.11,-37.8186568,144.98317849999995,0,6689.11,Spring,False,1.1984,"best phone on the market in my opinion, this is the best phone on the market. windows phone 8 is an absolute joy to use and this hardware is perfect for it. can't recommend it enough.",True
ORD464200,ID3194806137,2019-02-22,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",29270.0,92.6,-37.8082895,144.9520024,10,26435.6,Summer,True,0.653,"perfect for kids not ready for the expensive ""smart phones"" cost, durability, ease of use.",True
ORD180101,ID0576875515,2019-06-29,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Thunder line', 1), ('pearTV', 1)]",12240.0,64.31,-37.81964970000001,144.9795095,0,12304.31,Winter,False,0.8835,awesome excellent,True
ORD408195,ID6202471409,2019-02-24,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1), ('iStream', 1)]",4460.0,61.09,-37.8215657,144.9805243,0,4521.09,Summer,False,1.02,made a mistake of buying this xperia xa1. the ... made a mistake of buying this xperia xa1. the screen sensitivity is erratic in bottom left side. could not use back button. could not type many letters on left and right edges. sometime its high sensitive all over. gets app activated automatically.,False
ORD391079,ID0581775087,2019-05-13,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('Alcon 10', 2)]",27660.0,52.14,-37.8089494,144.936611,10,24946.14,Autumn,False,1.0088,i'm very disappointed it did not come with charger and before i bought it.it said it came with phone and charger i'm very disappointed,False
ORD275994,ID1463620834,2019-08-08,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,65.64,-37.8186836,144.9996685,5,6544.64,Winter,False,1.0428,"nothing negative about this phone i was bummed after reading negative reviews that this unlocked phone had no wifi calling or mobile hot spot. i just figured i'll adapt, but then after set up i noticed i do have both mobile hot spot and wifi calling! maybe it depends on your carrier.",True
ORD331807,ID0123349505,2019-01-11,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",27400.0,108.43,-37.7990008,144.9274382,25,20658.43,Summer,True,2.3016,"great seller came fast, and with a travel adapter, would purchase from again",True
ORD336584,ID2096325796,2019-09-21,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 2)]",9260.0,83.99,-37.8000554,144.9546115,5,8880.99,Spring,False,1.5534,bought this to go in my niece's room. you can't tell it's refurbished. it looks good and works like new.,True
ORD310369,ID0579486160,2019-04-11,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",7115.0,64.35,-37.815112,144.94963230000005,5,6823.6,Autumn,False,0.3529,love the phone great battery lasts me all day love the phone great battery lasts me all day. i just wish that toshika would allow the finger print sensor to be used in the us,True
ORD112329,ID6167230997,2019-04-09,Thompson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900.0,52.2,-37.817049,144.9534384,0,7952.2,Autumn,False,0.7423,wrong title unfortunately i had to return the product because the description was incorrect. i was looking for a 64gb/4gb ram was sent 64gb/3gb ram.,False
ORD156808,ID3212411893,2019-05-10,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,78.09,-37.8066565,144.9451975,25,1859.34,Autumn,True,0.6897,love this. love the size and that there isn't ... love this. love the size and that there isn't a lot of bloatware.,True
ORD136524,ID5402876532,2019-12-01,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",17190.0,72.63,-37.8209896,144.97719630000003,0,17262.63,Summer,False,0.7232,works with cricket works with cricket sim card. arrived quickly works great 👍,True
ORD086477,ID0575392105,2019-03-27,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Olivia x460', 2)]",9650.0,53.64,-37.8213689,144.98406630000005,15,8256.14,Autumn,False,1.3132,not happy i bought this phone for my sister and it doesnt ring!! i tried going in setting and everything,False
ORD323272,ID0723966187,2019-10-25,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,62.52,-37.8038025,145.00569819999996,5,2808.02,Spring,False,1.1501,devolvió esos celulares ... quiero mi reembolso yo pedido note 5,False
ORD166561,ID0576863552,2019-05-07,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810.0,82.66,-37.824124,144.9868376,10,8011.66,Autumn,True,1.6399,great phone this is a great phone i love it it's a big up grade for me because i've carried a xp windows phone around for 3 to 4 years. this is a vary well built phone it's very durable the processing speed is amazing and even though it's been refurbished it feels brand new right out the box,True
ORD383901,ID2975216733,2019-09-03,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610.0,70.75,-37.7993218,144.95903090000004,15,2289.25,Spring,False,1.8209,no me permite el registro en olivia warranty no me permite el registro en olivia warranty,False
ORD136362,ID0709970052,2019-05-17,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Alcon 10', 2)]",19425.0,67.48,-37.8147821,144.9344037,15,16578.73,Autumn,False,1.1383,perfecto muy buen producto lo recibi totalmente cerrado y con una memoria de regalo super bien el producto muy recomendable y funciona perfecto en mexico,True
ORD330958,ID6167344567,2019-12-12,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 2)]",23750.0,68.02,-37.8158349,144.9738102,25,17880.52,Summer,False,0.4844,"worth every penny! great phone, does everything you need it to and more. i use for personal and business with no issues. amazing price for this tech. great camera, great memory, great speed, etc. stop spending crazy money on expensive fancy crap that does the exact same as this model.",True
ORD381492,ID4418536088,2019-02-06,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",7770.0,69.65,-37.8022093,144.9632001,15,6674.15,Summer,False,1.8356,waste of money could not use because it's an older model. verizon is busy with the 5g and this was to out dated.,False
ORD316461,ID0777801210,2019-07-07,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 1)]",25670.0,79.01,-37.8052831,144.95531699999995,10,23182.01,Winter,True,1.0968,five stars i love it,True
ORD299637,ID2266482255,2019-04-22,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Lucent 330S', 1)]",3605.0,65.93,-37.8245126,144.9670534,25,2769.68,Autumn,True,0.6944,the phone was damaged prior to receipt. the antenna was damaged. the christmas present ruined the phone had poor reception with t-mobile. the phone had obvious damage to the case. pear indicated that the phone antenna sustained damage. i requested replacement. i have not heard from the vendor,False
ORD109024,ID1449266723,2019-03-10,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450.0,65.84,-37.816656,144.9839163,25,2653.34,Autumn,False,1.2409,great seller happy with the product,True
ORD185820,ID6167289324,2019-07-19,Nickolson,"[('pearTV', 2), ('Toshika 750', 1)]",16940.0,65.52,-37.80808629999999,144.9689169,25,12770.52,Winter,False,1.1711,awesome photos purchased this phone specifically for the camera. the camera works brilliantly especially under low-light conditions.,True
ORD336209,ID0130040956,2019-02-02,Thompson,"[('iStream', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('Thunder line', 1)]",20660.0,83.78,-37.8029953,144.92810690000005,0,20743.78,Summer,False,1.9854,see subject line.  love it,True
ORD373664,ID0241807393,2019-11-24,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 1)]",14710.0,77.89,-37.8129148,144.9857283,0,14787.89,Spring,False,0.8967,definitely recommend! great quality for the price ! very happy with purchase,True
ORD111279,ID4818305069,2019-04-12,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",32745.0,79.86,-37.8187408,144.9828225,0,32824.86,Autumn,True,1.1671,"very good phone this is one of the best phones that i have had. the battery life is the main attraction for me. on a full charge, it will go all day. the screen is also very clear.",True
ORD308071,ID0268533545,2019-05-01,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Olivia x460', 2)]",9620.0,78.52,-37.8126261,144.9777841,15,8255.52,Autumn,True,0.9827,"five stars the phone works excellent, it`s unlooked. the only thing is, that it has not wireless charging function.",True
ORD166105,ID6167441027,2019-12-13,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 1)]",28720.0,84.03,-37.8091936,144.9610091,25,21624.03,Summer,True,1.2857,"got the phone and the battery was instantly terrible. would not hold a charge for very long got the phone and the battery was instantly terrible. would not hold a charge for very long, even if i was not using my phone or had apps running. now it won't charge at all so i can't use the phone.",False
ORD039305,ID0163648002,2019-03-12,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",6535.0,50.34,-37.8202136,144.9601579,0,6585.34,Autumn,False,0.8454,this is just a regular inferno tablet that has protective case.,False
ORD361998,ID2188399790,2019-10-01,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,61.32,-37.8127749,144.968184,15,7532.82,Spring,False,0.6589,"don't waste your money, doesn't work worse product ever, do not buy it. it's a scam. i would like to give it zero, but one is the lowest. really upset, i bought it for a long trip to europe and i can't even use this stupid phone. had to purchase another one, waste of money. not gsm or unlocked",False
ORD085987,ID4380043595,2019-07-22,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('iAssist Line', 2)]",13210.0,82.64,-37.8253215,144.98883519999995,15,11311.14,Winter,True,1.7963,five stars great phone got it the next day!,True
ORD461512,ID3146808071,2019-03-19,Bakers,"[('pearTV', 2), ('Toshika 750', 2)]",21260.0,64.34,-37.8118976,144.9866869,25,16009.34,Autumn,False,0.7807,five stars excellent phone for the price.,True
ORD200962,ID3281126640,2019-03-25,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 2)]",10315.0,66.98,-37.8050464,144.9615018,15,8834.73,Autumn,True,1.5271,ehh poor quality but got the job done. took 2 phones to get a working one.,False
ORD463529,ID0702352313,2019-12-07,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Toshika 750', 1)]",26300.0,73.25,-37.80532879999999,144.9416103,0,26373.25,Summer,False,0.9481,"fantastic! i bought this expecting a plastic screened fantastic! i bought this expecting a plastic screened, barely functioning ipod level device. a month into having it, i never want to leave the xp brand. 100% buy",True
ORD291209,ID1479905358,2019-04-16,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Universe Note', 2)]",11370.0,81.74,-37.8206921,144.9566816,25,8609.24,Autumn,True,1.1555,works great prety fast operating system dosent heat up,True
ORD032907,ID0846546009,2019-09-25,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130.0,96.92,-37.8187275,144.9681008,25,14444.42,Spring,True,0.1284,"excellent i bought this for my 10 year old son's birthday. it's his first phone, but he is pretty tech savvy. he loves the phone. excellent phone for the money. no complaints on the typical weak points of low-mid range phones like battery, camera or anything else.",True
ORD319530,ID6167418091,2019-09-27,Nickolson,"[('Thunder line', 1), ('Universe Note', 2)]",9080.0,77.35,-37.8112151,144.9730847,25,6887.35,Spring,False,0.8783,"great gift, but buy early. the delivery took longer than advertised, but the product is perfect.",True
ORD394326,ID0767733190,2019-11-26,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 2)]",17075.0,108.65,-37.8042044,144.9714721,5,16329.9,Spring,True,1.6108,five stars great thanks,True
ORD073817,ID0298099466,2019-01-16,Nickolson,"[('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]",19280.0,71.68,-37.8005732,144.9748659,25,14531.68,Summer,False,2.0599,deceitful advertisement!! i ordered a the 6gb ram (as advertised). i received a 4gb ram. this had never happened on digico. disappointed.,False
ORD218945,ID0202498972,2019-01-27,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 1)]",6855.0,113.22,-37.8008906,144.9194911,15,5939.97,Summer,True,2.7574,five stars great phone with all the right features!,True
ORD206871,ID0577458724,2019-04-05,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2)]",22380.0,61.48,-37.81727,144.9711017,0,22441.48,Autumn,True,0.2009,one star phone is locked,False
ORD041668,ID4283908128,2019-03-20,Bakers,"[('pearTV', 1), ('Thunder line', 2)]",10670.0,78.84,-37.8088946,144.982575,5,10215.34,Autumn,True,1.1199,excellent amazing phone (xiaomi mi 9 se) i can compare it to universe s9 and alcon x.,True
ORD336942,ID0746912550,2019-05-13,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Universe Note', 1)]",13315.0,68.44,-37.825129,144.98281540000005,5,12717.69,Autumn,False,1.3746,i having it in my living room. music sounds really good in my living room . i can hear it upstairs.,True
ORD333437,ID2469584355,2019-09-30,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('Universe Note', 2)]",23880.0,64.98,-37.7999208,144.98887130000003,15,20362.98,Spring,False,1.2533,"defective phone phone was defective but by the time we realized, the seller wouldn’t take a return. also suspect it was refurbished but sold as new.",False
ORD473221,ID2776396945,2019-01-09,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200.0,72.12,-37.812942,144.9635153,25,13722.12,Summer,False,0.8232,takes amazing pictures i love everything about this phone,True
ORD274072,ID0589397643,2019-12-15,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675.0,91.86,-37.8125168,144.97400969999995,0,4766.86,Summer,True,0.782,"lucentrola products are the best! excellent product. best price, good features. love the slim design. booster battery pack is a plus.",True
ORD187103,ID0282825744,2019-07-05,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",8670.0,68.94,-37.8024255,144.95339199999995,10,7871.94,Winter,False,1.2691,as advertised great product for the price or for any price,True
ORD318002,ID0301548223,2019-09-17,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",18600.0,103.0,-37.80651629999999,144.9843136,10,16843.0,Spring,True,1.0354,"a decent unlocked phone this phone is not the fastest or takes great picture s, but if your looking for a cheap backup phone then this is your guy. it doesn't come with bloatware and it supports all us carrier",True
ORD075026,ID3240572180,2019-11-12,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2)]",17990.0,94.69,-37.8054305,144.92968969999995,5,17185.19,Spring,True,1.7281,box was already tampered with and looked like a returned item. box was already tampered with and looked like a returned item. i need a brand new which is what i paid for. the box seal itself was dirty and broken and phone almost slipped out of the box because of the seal.,False
ORD091786,ID4716795413,2019-04-23,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",14010.0,66.05,-37.818995,144.95308889999995,5,13375.55,Autumn,True,0.8806,disappointed its bearly 6 months and the phone screen just went blank.,False
ORD152684,ID5587440986,2019-04-04,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('Thunder line', 2)]",15765.0,64.66,-37.8242834,144.9693073,0,15829.66,Autumn,False,0.6336,"i love this phone this is the third one i have owned. i love this phone. i broke the first one, and the second one took a swim in the pretty white porcelain pool. but it's a great phone and great price!",True
ORD394540,ID0591211496,2019-10-25,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",9090.0,105.67,-37.82248679999999,144.9555012,25,6923.17,Spring,True,1.3092,"perfect phone amazing phone, latest features and specs. good to watch videos, browse web, take pictures and pretty much anything. has micro sd card slot for anybody needing more space.",True
ORD154415,ID0579971507,2019-04-08,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",20985.0,63.05,-37.8115833,144.9457276,10,18949.55,Autumn,False,0.1692,five stars this phone is amazing. i love it so much.,True
ORD295414,ID0307350280,2019-11-29,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 1), ('Universe Note', 2)]",26480.0,104.88,-37.8040232,144.9586426,0,26584.88,Spring,True,1.4012,works just as described works just as described. has more functions and ability than i need. but it does the job i purchased it for well.,True
ORD378500,ID3109398488,2019-08-20,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Thunder line', 1)]",4705.0,67.54,-37.8045099,144.97460159999997,25,3596.29,Winter,False,1.6296,"great phone, bad charger. love the phone, but the wall charger will not work.",True
ORD058954,ID0370749976,2019-08-18,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",7335.0,65.54,-37.8152196,144.9854918,0,7400.54,Winter,False,1.0353,"i love it but my only issue is every time i ... i love it but my only issue is every time i go to make a phone call ""visual voicemail"" box pops up and i have to hit cancel",True
ORD368975,ID2190483586,2019-09-30,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400.0,78.89,-37.8132178,144.9627761,15,9768.89,Spring,False,0.8445,great phone! i needed a phone with a long battery life and i found it. the picture quality and the sound are excellent. hate i didn't know about this phone sooner. very happy!,True
ORD121239,ID1449316657,2019-06-13,Bakers,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",15280.0,64.63,-37.81749620000001,144.9900733,5,14580.63,Winter,False,0.9502,great product. bought it used was scared at first ... great product. bought it used was scared at first that it won't look satisfying but when it arrived i was amazed that there wasent a scratch on this thing. thank you so much,True
ORD368247,ID0356448888,2019-06-09,Bakers,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2)]",13390.0,78.68,-37.8072908,144.9859734,5,12799.18,Winter,True,0.8682,very happy with the product very happy with product. like brand new.,True
ORD378584,ID6167441043,2019-05-21,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Olivia x460', 2)]",6330.0,81.27,-37.8112471,144.9619299,0,6411.27,Autumn,True,1.0575,this is one large phone works well for me,True
ORD147409,ID0128882451,2019-06-07,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",12845.0,78.12,-37.8016321,144.9973864,15,10996.37,Winter,True,0.9501,i bought the inferno 7 inch last year and this one is better.,True
ORD035341,ID0589402277,2019-01-31,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",17720.0,93.77,-37.8116975,144.9704856,10,16041.77,Summer,True,0.7722,"is a good phone used on a trip ti the islands. worked very well, just wished that i got a case for it. it kept sliding out of my hands. other than that everything was fine with it. got the sim card in and working with no problems.",True
ORD477070,ID6202471403,2019-02-22,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770.0,57.51,-37.8213321,144.9769858,25,5135.01,Summer,False,0.7213,one star it keeps freezing &it doesnt stay charged,False
ORD430768,ID2174963251,2019-01-31,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770.0,75.27,-37.8208423,144.9549685,10,7968.27,Summer,False,1.1443,"quality product with good price quality product, excellent customer service.",True
ORD333864,ID1463620721,2019-03-01,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310.0,81.08,-37.8165198,145.0049966,5,5125.58,Autumn,True,1.1246,"go for it! it's good, except fingerprint reader!",True
ORD167598,ID0591360978,2019-11-27,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,63.82,-37.822312,144.9524743,10,3375.82,Spring,False,1.1735,one star battery life is bad and it just doesn't function like it should,False
ORD178495,ID0247010186,2019-10-19,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 2), ('Thunder line', 2)]",13560.0,76.92,-37.8090418,144.9686284,10,12280.92,Spring,False,1.0665,"excellent purchase everything is basically perfect i really have not bad to say about it i may update if something goes wrong but it doesn’t look that way, super happy",True
